index,c_low,c_mid,s_low,s_mid,sign,delta_chi2,amplitude,exceeds_or_equals_original,strictly_exceeds_original
80,0.37593268249153566,0.5317069473512351,0.05873657054401768,0.05403344190572294,-1.0,0.00801280767500856,0.00034630008319123706,False,False
81,0.19651290527663284,1.2517535577560277,0.14739702612937483,0.09338204133251811,1.0,0.01038851590328349,0.0007596470872887167,False,False
82,0.36442829157653756,1.2387853617777176,0.08328559054562812,0.09827072284352864,1.0,1.276529559100208,-0.006042115066310103,False,False
83,0.10516407701874989,0.5625617097964108,0.18978039414011905,0.11006464595180052,-1.0,1.071623731485893,-0.005598249043811264,False,False
84,0.18416193797209346,1.2026542795451158,0.12847889044046398,0.18978239789415396,-1.0,0.06764006763376784,-0.0020749637222168818,False,False
85,0.21777934744358912,0.8139954208289089,0.19786104718789155,0.15484163776058296,1.0,1.1008812233834746,0.008164073930010386,False,False
86,0.3829181310013444,0.5303264349387455,0.17608538867052523,0.1419318214385932,-1.0,0.3001563514286545,0.002697325948006486,False,False
87,0.25589029998922724,1.1547060016159938,0.041968429742176454,0.11269087389467944,-1.0,7.629195874477897,0.012754011175463818,False,False
88,0.33888982891871244,0.7248949278784989,0.11336769308776817,0.1107702603308629,-1.0,0.05971039650947674,0.0013618897779752632,False,False
89,0.371454663430444,1.2594234389746677,0.05769414575937768,0.1995255452540117,-1.0,0.06381050975223701,0.0014732546019891614,False,False
90,0.35772000850771085,0.712299281650443,0.17390345274575011,0.05702712509942126,1.0,0.00276557309616976,0.0003348120199841887,False,False
91,0.28298965763728795,1.1151375171146767,0.05447051631746124,0.18352534382346006,1.0,5.766209375337706,-0.012921738676522314,False,False
92,0.060149826121564304,0.6649108638452618,0.0628835000266616,0.16428287051075496,1.0,9.100061619133815,0.019720484388081633,False,False
93,0.36872337949580986,1.1218959432602391,0.04578603367915139,0.040868773460592075,-1.0,0.07632578374451526,-0.0012217171041402624,False,False
94,0.06808027095503963,1.0665176954125006,0.16823708973750645,0.07816845130038216,-1.0,3.659049838964389,-0.015035395401203112,False,False
95,0.07003117905364115,1.281060239005844,0.18844726882756488,0.1635373438567009,1.0,3.5839698201844143,0.016883481918564047,False,False
96,0.29434227439252303,1.3217782405209215,0.04642420792753063,0.07228513771504885,-1.0,3.917163300569122,0.007858759334911394,False,False
97,0.22658584656754532,1.219706941161729,0.1408018951322238,0.17618097596190962,-1.0,0.27736369815533735,0.004266483889146862,False,False
98,0.10432454735438182,1.208083201128678,0.07088663853902466,0.08332140021084805,-1.0,7.793765124240597,-0.016622524778959997,False,False
99,0.39307167471453863,1.0726979665747765,0.048720050398607294,0.13860943518840527,1.0,0.000376375449185673,0.00011451274186921312,False,False
100,0.06482269305305849,1.372560282503499,0.1535325256160993,0.06770045542760052,-1.0,7.1572935359575105,-0.018692495130533154,False,False
101,0.11423663010811165,1.4780298975096118,0.11336970279335837,0.1654529517346253,-1.0,5.901616620107237,-0.015660425766073762,False,False
102,0.2727429197377219,1.0296544649545012,0.06322084074640795,0.19136391256929522,1.0,4.455253128413002,-0.011678572366475083,False,False
103,0.25230602553263975,1.169753539047973,0.14387730483924943,0.19049510555128296,-1.0,0.7932777511609892,0.007310736053107612,False,False
104,0.1019536464720203,0.9591880122916363,0.10464550251852256,0.1158669967172189,-1.0,5.651885282639274,-0.01703109265013113,False,False
105,0.09693311345546787,0.7058831003593832,0.08875273660173301,0.10846451418901601,-1.0,11.313268861139697,-0.022607883234753486,False,False
106,0.2638456414628199,1.0980920291600893,0.10588974345369123,0.10540529750859154,1.0,2.938107312214399,-0.010615963120068054,False,False
107,0.2559071869431529,0.7487450024489617,0.04576957348437819,0.10694400706509766,-1.0,1.317150561519128,0.00552165711628535,False,False
108,0.21594643628155963,0.6481521550246321,0.13159326929953852,0.13052350406910734,1.0,0.1784640698662301,0.0023652876921878693,False,False
109,0.27678196877042355,1.117676362173135,0.0905942642918469,0.16598915551775262,1.0,4.116239974597239,-0.012460657840132764,False,False
110,0.2422005342598878,0.8745600146978791,0.14016199695056913,0.0977051735120407,1.0,0.006966977373934924,-0.0005823646529617059,False,False
111,0.3078469909687771,1.3750431753960786,0.18736915156723066,0.12058126802929586,1.0,0.321492151775157,-0.004743197200713981,False,False
112,0.2320962901591992,1.2798574518402202,0.0903121106790722,0.17398117797521098,-1.0,1.6658616184745831,0.007928725122098397,False,False
113,0.09054985351734395,0.4792650617802381,0.1747189137663141,0.04889086670510047,-1.0,1.4884125510795059,-0.006014452466452024,False,False
114,0.14821400264677959,0.7675430445517004,0.06767911123065501,0.09022293916831828,-1.0,8.08111989977348,-0.01706915618815862,False,False
115,0.05513899524602477,1.3098907669727553,0.1770476837719293,0.09956185171064771,1.0,5.110865766740119,0.01780406708991458,False,False
116,0.10376451467122219,1.060924448739589,0.0591476089383831,0.0983870977725204,1.0,8.146706934046485,0.017993306155553418,False,False
117,0.398412565404273,1.249315380490044,0.0897538415873226,0.1500264078665748,1.0,0.5046611475944438,-0.004360844093213277,False,False
118,0.29689222791940445,0.8266258646800148,0.1425421815337855,0.0417164231961082,1.0,0.4813424649133822,-0.004124937394920345,False,False
119,0.2337809060385414,0.5801264346841255,0.06654509886024539,0.17380868648803807,-1.0,0.32405717976751447,0.0024728959702267203,False,False
120,0.3961965509392619,1.0115663708312934,0.17425115694107415,0.19845146629220362,1.0,0.7861232693008944,-0.006913927547698956,False,False
121,0.20688596463902292,0.8318299874261119,0.052807885383389604,0.1608528276471591,-1.0,0.00013698223459712722,6.192091822962041e-05,False,False
122,0.20182265956290757,0.9162596276094415,0.06410767581011843,0.0689482643569389,-1.0,0.31315515278275896,0.0027047461500902302,False,False
123,0.06562718114099761,0.6561375134380769,0.08672949285032454,0.11843160678425382,1.0,8.995269606153926,0.01922746362059627,False,False
124,0.2552558105551786,0.9426189734357333,0.05345845352910113,0.07898679264891417,1.0,6.0053112316099515,-0.011245271894218757,False,False
125,0.27315604516746067,1.1140639551477018,0.1472325208562168,0.16206448304632465,1.0,1.3546129272376142,-0.009365551605376719,False,False
126,0.07033796860250657,0.8032692234258737,0.1263243896418686,0.09415303732757216,1.0,11.558181087512832,0.024746461795420407,False,False
127,0.2189003780055529,1.2454903484053172,0.17632248270098705,0.12076663726455969,1.0,0.0035981976687082806,-0.0005234393717517059,False,False
128,0.3683432853549725,1.0458363345906787,0.1760438878133955,0.09449452729464389,1.0,2.051168508287322,-0.011313474353584254,False,False
129,0.2359938643516022,0.5154776874856777,0.1037684010722465,0.1867740276082682,-1.0,0.00027837230316762884,7.57145289507697e-05,False,False
130,0.27079128412765985,0.5952572406806642,0.0942169016975368,0.07065648154603198,-1.0,1.4354838207531309,0.00532570620609282,False,False
131,0.37461116047640936,0.8930280610825587,0.08920561158732579,0.13575635064923786,-1.0,0.12978451464627483,0.0020630579912517847,False,False
132,0.05256005970255548,0.7058243172608953,0.15248535451182282,0.14140316369108208,1.0,6.892491219575714,0.018307837529560007,False,False
133,0.26712519838031545,0.9252564609905061,0.16182921010944123,0.18453245951424851,1.0,0.013693549315799913,-0.0009016172063152239,False,False
134,0.30224358135142304,1.4595323459043175,0.16512082731810837,0.17868823012190824,-1.0,0.5698191493504936,0.005691434594334053,False,False
135,0.3063447260478257,0.8840975694801055,0.12849660838580404,0.14465638551717708,-1.0,0.4444279791375436,0.0043713008373660045,False,False
136,0.38943529084694933,1.4830358895747873,0.08611651927806485,0.1574005595900666,1.0,0.15904046962568685,-0.0020398790486278397,False,False
137,0.17127250145956707,0.5362567523506432,0.046551513645715165,0.16437490040466857,1.0,1.3653310525733957,0.004965695897907697,False,False
138,0.22139490963591707,1.4840941864444188,0.11439575299098448,0.19646671665181445,-1.0,0.1451699935080626,0.002355046736526636,False,False
139,0.32778875269599045,0.4933011995430153,0.12887387362204222,0.1683295659177159,-1.0,0.21823102351041612,0.0021837373318176695,False,False
140,0.37364558352696103,1.3048413996791748,0.045915316352187874,0.09963237460907748,1.0,0.059223832743406035,0.0012085990210534891,False,False
141,0.08824880189009532,1.1428361915342327,0.1541213114098717,0.1637953092402602,-1.0,2.92060723248656,-0.014532129076455123,False,False
142,0.352909791819482,1.213374615324161,0.16813945473706113,0.04783419357172468,1.0,2.3604347322844212,-0.010972129251849264,False,False
143,0.26766422068133605,1.3439378350873055,0.04072001999034546,0.12234069473861597,-1.0,5.967564149650411,0.010978647488626328,False,False
144,0.28705058977753906,0.43256801804147454,0.10421688920854208,0.18330158102139152,1.0,0.46152483907472686,-0.002959805689887028,False,False
145,0.13318042717620907,1.338059242595104,0.09568502774552229,0.1765351473830495,1.0,4.1959453751513,0.014057262597244253,False,False
146,0.15463027789161693,1.049352275971464,0.10351041083965346,0.08397200812081072,1.0,1.0609790159865895,0.006760128382985651,False,False
147,0.11565778867882197,0.49329275035933945,0.09470831016730566,0.1548222636226508,1.0,3.380979762555693,0.008585541354954868,False,False
148,0.3326010620916986,1.4986177070734414,0.08741792912178639,0.10527071218100514,1.0,1.6868785577098677,-0.005809968242292996,False,False
149,0.25120517536806175,1.497338040989209,0.15214096161930538,0.13523405446613948,-1.0,0.0987950361974228,0.002111258428460712,False,False
150,0.18732918252262792,1.4068286363141103,0.11950665538085592,0.06149870613008984,-1.0,0.5156632352349391,-0.004427961712785971,False,False
151,0.07350833409671842,0.6221769414576598,0.042827004959985954,0.11252478664002616,-1.0,6.137193759275718,-0.01478159095861533,False,False
152,0.27208909273312903,0.7776217086167986,0.10726108344084434,0.19347348365513214,1.0,0.13845345490038596,-0.0021476516310842226,False,False
153,0.23929982293073293,0.7129949626230079,0.18351948780367924,0.07761553870090551,1.0,0.8562853534857204,0.006513419101262393,False,False
154,0.16386995568083698,1.3999712958652435,0.12472672884561159,0.15877087190687628,-1.0,1.2877330156582225,-0.007960183611046452,False,False
155,0.2787037231533233,0.7293216206663082,0.07861952986026607,0.09159877554698645,1.0,0.6091337747930972,-0.003992621717151195,False,False
156,0.10440454742919787,1.3617458018198882,0.08531950932001825,0.12983830310630154,-1.0,9.072865865063125,-0.019415981613902657,False,False
157,0.3243384382814998,0.8822248844426123,0.11620116937387612,0.19915227982960398,1.0,0.4594175190087135,-0.004234293620706921,False,False
158,0.28610911694265845,1.296102287429671,0.18440863507507713,0.1660143737966943,-1.0,0.4782450986205369,0.006368463357612081,False,False
159,0.24675975680815027,0.5120835730459994,0.14446754025023975,0.19285590851004977,-1.0,0.1602368136080763,-0.0019932647136565746,False,False
160,0.229456222505039,0.876269742154544,0.04573484022690611,0.19356392357267527,1.0,1.042170482830521,-0.005240246991300385,False,False
161,0.06437768265669644,0.6706732726554323,0.05048486942694119,0.11281885478588197,-1.0,9.039265876460448,-0.01972986628628889,False,False
162,0.23063073043998938,0.7438269439314424,0.04815367721198177,0.057856058919876274,1.0,0.47436044638521935,-0.003106201357665718,False,False
163,0.07118495778928766,1.168008698170905,0.07312328664396991,0.08833145100538217,-1.0,8.357223993949365,-0.018410584645159857,False,False
164,0.18794402201233412,0.8582705963760627,0.040265713227968083,0.05793125935979161,-1.0,0.2668786857014851,-0.0021710205461759444,False,False
165,0.05043157187916785,0.9589840913941626,0.11832032104115331,0.09329506576170205,1.0,6.276670035242322,0.018135397685656255,False,False
166,0.20096445705125737,1.2586392512792428,0.17459259299439303,0.08165576694644,-1.0,0.027647654642340314,-0.001344871757996563,False,False
167,0.13486899855991646,0.9278497406061718,0.14932133722541008,0.07652046007414728,-1.0,1.7389769051155923,-0.009848385568684065,False,False
